File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-processed/4DNFIEQHTV1R/@@download/4DNFIEQHTV1R.hic	4DNESMYI53QK	4DNEXJ73BA1P	4DNFIEQHTV1R	900.21	d478e039a82b5155645c9a96149aaaa4	contact matrix	hic	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep1	3.5 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/36c782e6-2c48-4298-aa43-bd6624da003d/4DNFIEQHTV1R.hic
https://data.4dnucleome.org/files-processed/4DNFIO4E7KQP/@@download/4DNFIO4E7KQP.mcool	4DNESMYI53QK	4DNEXJ73BA1P	4DNFIO4E7KQP	503.95	8e26af751ef81e72edc8cd92d3c8be66	contact matrix	mcool	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep1	3.5 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/50c2c7c4-5b68-44b8-84a7-4474a00ab997/4DNFIO4E7KQP.mcool
https://data.4dnucleome.org/files-processed/4DNFIGDMNDZP/@@download/4DNFIGDMNDZP.bw	4DNESMYI53QK	4DNEXJ73BA1P	4DNFIGDMNDZP	0.20	83893ca9c5e9844e744770151a79db2b	compartments	bw	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep1	3.5 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/93f35ffc-84ed-4f9b-b1dc-24144703f648/4DNFIGDMNDZP.bw
https://data.4dnucleome.org/files-processed/4DNFIYIDJIBN/@@download/4DNFIYIDJIBN.pairs.gz	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFIYIDJIBN	55239.78	f873205055fb38c47ff56ffc92f98870	contact list-combined	pairs	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/18508ecd-ce97-4d19-ba6a-30ef7a0506cc/4DNFIYIDJIBN.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIYIDJIBN/@@download/4DNFIYIDJIBN.pairs.gz.px2	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFIYIDJIBN	14.44	8ce3480f1e680b7842f5557ea6d9ff6e	contact list-combined	pairs_px2	1, 2	1, 1	immortalized cell line	human	secondary file for	4DNFIYIDJIBN	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/18508ecd-ce97-4d19-ba6a-30ef7a0506cc/4DNFIYIDJIBN.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFI5SUHCGZ/@@download/4DNFI5SUHCGZ.hic	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFI5SUHCGZ	10017.37	b5cd4441bf96ba84182249d80733470b	contact matrix	hic	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a93d0588-76b7-4ccf-933c-4325876b0a53/4DNFI5SUHCGZ.hic
https://data.4dnucleome.org/files-processed/4DNFI8ZYY7VT/@@download/4DNFI8ZYY7VT.mcool	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFI8ZYY7VT	6975.26	5038e35c3edabce1ded7225aca006c19	contact matrix	mcool	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/25fd664a-00f3-423e-a5dc-bfe55b162468/4DNFI8ZYY7VT.mcool
https://data.4dnucleome.org/files-processed/4DNFI1JCMZB6/@@download/4DNFI1JCMZB6.bed.gz	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFI1JCMZB6	0.17	bbff7014e1b7c2bebaf2071e8b576d3e	boundaries	bed	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7f4d10dd-6e47-44d6-8f10-2c5c92012539/4DNFI1JCMZB6.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIKIC2D7K/@@download/4DNFIKIC2D7K.bw	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFIKIC2D7K	8.05	419594f9c983b8cf110cd398d34151a7	insulation score-diamond	bw	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/694f3e3c-459a-4d45-8e3d-6275310dd537/4DNFIKIC2D7K.bw
https://data.4dnucleome.org/files-processed/4DNFISETAAMC/@@download/4DNFISETAAMC.bw	4DNESN49VY8X	4DNEXDL7KBH2, 4DNEXSFVDRQD	4DNFISETAAMC	0.20	05917488f9508941fc0577390f67c7b0	compartments	bw	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DdeI and DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DdeI and DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/04656d5e-1fdb-44d8-bd4f-dbb877e76dde/4DNFISETAAMC.bw
https://data.4dnucleome.org/files-processed/4DNFIGR4W9D5/@@download/4DNFIGR4W9D5.pairs.gz	4DNESNG6M4GI	4DNEXKB1F8O6	4DNFIGR4W9D5	1177.87	bdfc81f01d2eb74617417792af7e72cd	contact list-combined	pairs	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep2	4 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/97100707-ac93-4050-98ec-d075d37952a4/4DNFIGR4W9D5.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIGR4W9D5/@@download/4DNFIGR4W9D5.pairs.gz.px2	4DNESNG6M4GI	4DNEXKB1F8O6	4DNFIGR4W9D5	11.89	792c805833d41300dc4d24098c6e48c3	contact list-combined	pairs_px2	1	1	immortalized cell line	human	secondary file for	4DNFIGR4W9D5	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep2	4 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/97100707-ac93-4050-98ec-d075d37952a4/4DNFIGR4W9D5.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIATA1HD5/@@download/4DNFIATA1HD5.hic	4DNESNG6M4GI	4DNEXKB1F8O6	4DNFIATA1HD5	1156.46	03237b407a9b609b23c7b1511a13ab92	contact matrix	hic	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep2	4 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/266290c0-2767-4158-85ab-7274368905b9/4DNFIATA1HD5.hic
https://data.4dnucleome.org/files-processed/4DNFIFEWVP5Z/@@download/4DNFIFEWVP5Z.mcool	4DNESNG6M4GI	4DNEXKB1F8O6	4DNFIFEWVP5Z	681.70	cade354b32826ec43d358c54dd7727b9	contact matrix	mcool	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep2	4 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0dcb5be8-2655-4efc-a706-a26ad3f9f049/4DNFIFEWVP5Z.mcool
https://data.4dnucleome.org/files-processed/4DNFIOILL2E9/@@download/4DNFIOILL2E9.bw	4DNESNG6M4GI	4DNEXKB1F8O6	4DNFIOILL2E9	0.20	b284064f17f1f598be37ad563a433155	compartments	bw	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Abramo K et al. (2019)	in situ Hi-C	unreplicated	DpnII	HeLa-S3	Hi-C on sync. HeLa cells - Rep2	4 hours after release from prometaphase arrest	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ebcab03-4599-454e-91ad-4550a21931ec/4DNFIOILL2E9.bw
https://data.4dnucleome.org/files-processed/4DNFI9I2O5UB/@@download/4DNFI9I2O5UB.pairs.gz	4DNESNGDNQSG	4DNEXVMRXAST, 4DNEXWDX9KXZ	4DNFI9I2O5UB	263.76	55552411787446538347cb7770bb628f	contact list-combined	pairs	1, 1	2, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Rao SSP et al. (2017)	in situ Hi-C	merged replicates	MboI	HCT116 with Crispr generated mClover and AID-tagged RAD21	Hi-C on RAD21-AID tagged HCT-116	240 min auxin treatment	processed file	External	4DN DCIC, HMS	Erez Lieberman Aiden, BCM	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e9a92744-dd23-4c30-8be7-25a287661050/4DNFI9I2O5UB.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFI9I2O5UB/@@download/4DNFI9I2O5UB.pairs.gz.px2	4DNESNGDNQSG	4DNEXVMRXAST, 4DNEXWDX9KXZ	4DNFI9I2O5UB	9.94	41d3f271890c13c7dfdbb3d87127498a	contact list-combined	pairs_px2	1, 1	2, 1	immortalized cell line	human	secondary file for	4DNFI9I2O5UB	N/A	released	released	Rao SSP et al. (2017)	in situ Hi-C	merged replicates	MboI	HCT116 with Crispr generated mClover and AID-tagged RAD21	Hi-C on RAD21-AID tagged HCT-116	240 min auxin treatment	processed file	External	4DN DCIC, HMS	Erez Lieberman Aiden, BCM	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e9a92744-dd23-4c30-8be7-25a287661050/4DNFI9I2O5UB.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIBIV8OUN/@@download/4DNFIBIV8OUN.hic	4DNESNGDNQSG	4DNEXVMRXAST, 4DNEXWDX9KXZ	4DNFIBIV8OUN	631.24	4881b9e51a60247598b5cdeea61fc1a0	contact matrix	hic	1, 1	2, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Rao SSP et al. (2017)	in situ Hi-C	merged replicates	MboI	HCT116 with Crispr generated mClover and AID-tagged RAD21	Hi-C on RAD21-AID tagged HCT-116	240 min auxin treatment	processed file	External	4DN DCIC, HMS	Erez Lieberman Aiden, BCM	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f5041473-18ec-439d-92b1-8ad98c9b25c0/4DNFIBIV8OUN.hic
https://data.4dnucleome.org/files-processed/4DNFIVYE4XLX/@@download/4DNFIVYE4XLX.mcool	4DNESNGDNQSG	4DNEXVMRXAST, 4DNEXWDX9KXZ	4DNFIVYE4XLX	311.60	366a3fc754855d75e6223bd5c9a6f836	contact matrix	mcool	1, 1	2, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Rao SSP et al. (2017)	in situ Hi-C	merged replicates	MboI	HCT116 with Crispr generated mClover and AID-tagged RAD21	Hi-C on RAD21-AID tagged HCT-116	240 min auxin treatment	processed file	External	4DN DCIC, HMS	Erez Lieberman Aiden, BCM	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4ae043b0-d752-417e-acb3-29cdd4286f29/4DNFIVYE4XLX.mcool
https://data.4dnucleome.org/files-processed/4DNFI5CEB6DL/@@download/4DNFI5CEB6DL.bw	4DNESNGDNQSG	4DNEXVMRXAST, 4DNEXWDX9KXZ	4DNFI5CEB6DL	0.20	c29fdade7b1dc507743a5a9d59c0fbb0	compartments	bw	1, 1	2, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Rao SSP et al. (2017)	in situ Hi-C	merged replicates	MboI	HCT116 with Crispr generated mClover and AID-tagged RAD21	Hi-C on RAD21-AID tagged HCT-116	240 min auxin treatment	processed file	External	4DN DCIC, HMS	Erez Lieberman Aiden, BCM	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/82ee8f0d-9b39-48cb-99f7-3b05bb786939/4DNFI5CEB6DL.bw
https://data.4dnucleome.org/files-processed/4DNFIKVL3ZUR/@@download/4DNFIKVL3ZUR.pairs.gz	4DNESNIUM3LC	4DNEXDX613HH	4DNFIKVL3ZUR	3757.83	14cfa35c293cc888b6ed8e6ba88c22b4	contact list-combined	pairs	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/05bd0dcc-5fae-4afa-b05a-ff78f5a0b109/4DNFIKVL3ZUR.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIKVL3ZUR/@@download/4DNFIKVL3ZUR.pairs.gz.px2	4DNESNIUM3LC	4DNEXDX613HH	4DNFIKVL3ZUR	13.84	9a6f55174e8650b8b60c0d58cbd204fa	contact list-combined	pairs_px2	1	1	immortalized cell line	human	secondary file for	4DNFIKVL3ZUR	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/05bd0dcc-5fae-4afa-b05a-ff78f5a0b109/4DNFIKVL3ZUR.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIA6NSSBJ/@@download/4DNFIA6NSSBJ.hic	4DNESNIUM3LC	4DNEXDX613HH	4DNFIA6NSSBJ	2249.53	d518726b3691b0f7fbdba2c5b024bd72	contact matrix	hic	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b6d28f7b-27d3-486f-b5ac-32567416560d/4DNFIA6NSSBJ.hic
https://data.4dnucleome.org/files-processed/4DNFIBRZPWTF/@@download/4DNFIBRZPWTF.mcool	4DNESNIUM3LC	4DNEXDX613HH	4DNFIBRZPWTF	1429.98	19eada6112b31b677e746441ef368b0c	contact matrix	mcool	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fd3824fa-4cda-4873-9d2f-51f5dda48d21/4DNFIBRZPWTF.mcool
https://data.4dnucleome.org/files-processed/4DNFI9SJR4A4/@@download/4DNFI9SJR4A4.bed.gz	4DNESNIUM3LC	4DNEXDX613HH	4DNFI9SJR4A4	0.18	b542bc250ccf62a2715cc1bcd90c2302	boundaries	bed	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/29445f58-5e0c-4849-8b2f-b8ecc13769d1/4DNFI9SJR4A4.bed.gz
https://data.4dnucleome.org/files-processed/4DNFICZQQTQQ/@@download/4DNFICZQQTQQ.bw	4DNESNIUM3LC	4DNEXDX613HH	4DNFICZQQTQQ	8.01	e8adcf1059b7422336b1a178522f3263	insulation score-diamond	bw	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5c0030e4-1ec3-406b-b653-cf3cab62b9ba/4DNFICZQQTQQ.bw
https://data.4dnucleome.org/files-processed/4DNFIQRWQNBK/@@download/4DNFIQRWQNBK.bw	4DNESNIUM3LC	4DNEXDX613HH	4DNFIQRWQNBK	0.20	4fd0d22a50781fac6a1588e2c87371fd	compartments	bw	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	unreplicated	DpnII	HFF-hTERT	Hi-C on HFF cells - protocol variations	Formaldehyde+EGS, DpnII	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/04ed6925-1198-4a17-9024-c5495b445834/4DNFIQRWQNBK.bw
https://data.4dnucleome.org/files-processed/4DNFIZHXN3UE/@@download/4DNFIZHXN3UE.pairs.gz	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIZHXN3UE	6032.21	fd006f4efac446503d27c64f1a1b0be5	contact list-combined	pairs	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/14d8c145-9c29-457b-b741-507e3725ffae/4DNFIZHXN3UE.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIZHXN3UE/@@download/4DNFIZHXN3UE.pairs.gz.px2	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIZHXN3UE	23.34	a156669148dcc6fa417a706fa535fcee	contact list-combined	pairs_px2	1, 1, 1	2, 1, 3	immortalized cell line	human	secondary file for	4DNFIZHXN3UE	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/14d8c145-9c29-457b-b741-507e3725ffae/4DNFIZHXN3UE.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFI6JJQKFJ/@@download/4DNFI6JJQKFJ.hic	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFI6JJQKFJ	3640.81	50a9ecc9bf35b5ec6bb66a94f29ad1d6	contact matrix	hic	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f4390cea-b330-4022-88c1-9ff8c0a786f7/4DNFI6JJQKFJ.hic
https://data.4dnucleome.org/files-processed/4DNFIOND1BJD/@@download/4DNFIOND1BJD.mcool	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIOND1BJD	4102.73	6b473d2b92b719191984fb4d7ccb89ae	contact matrix	mcool	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3dcfe761-8a56-4328-8468-c936519111ca/4DNFIOND1BJD.mcool
https://data.4dnucleome.org/files-processed/4DNFIR4PCPBG/@@download/4DNFIR4PCPBG.bed.gz	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIR4PCPBG	0.14	68e76fee93a364cd7156f6537541098b	boundaries	bed	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5a34425b-8017-4403-a34a-8ff11a7766c4/4DNFIR4PCPBG.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIHZK4F44/@@download/4DNFIHZK4F44.bw	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIHZK4F44	8.12	9d3d1fcf56bbee059f39baab714cdb91	insulation score-diamond	bw	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b2746260-c1fc-480a-8ab1-a471178fe3c0/4DNFIHZK4F44.bw
https://data.4dnucleome.org/files-processed/4DNFIDDH6MY2/@@download/4DNFIDDH6MY2.bw	4DNESNLXBFMY	4DNEXUYGDZDK, 4DNEXV5HTNBS, 4DNEXUL8YRCT	4DNFIDDH6MY2	0.20	7f424a12220f969d1ef487c953342897	compartments	bw	1, 1, 1	2, 1, 3	immortalized cell line	human	N/A	N/A	N/A	released	released	Haarhuis JHI et al. (2017)	in situ Hi-C	merged replicates	MboI	HAP-1	Hi-C on HAP-1 +/- WAPL or SCC4 KO	SCC4 knock out	processed file	External	4DN DCIC, HMS	Benjamin Rowland, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ce1b2c9d-0d0d-454d-8368-987bbef531ad/4DNFIDDH6MY2.bw
https://data.4dnucleome.org/files-processed/4DNFINFTFBN2/@@download/4DNFINFTFBN2.pairs.gz	4DNESNMAAN97	4DNEXBO6JSO9, 4DNEXQBYXQKH	4DNFINFTFBN2	47860.62	90e2c2a95fb35c95768c13ace3b375e4	contact list-combined	pairs	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Akgol Oksuz B et al. (2021)	in situ Hi-C	merged replicates	DpnII	HFFc6 (Tier 1)	Hi-C on HFF cells - protocol variations	Formaldehyde+DSG, DpnII, HFFc6 (Tier 1)	processed file	4DN	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6255323d-a9c1-434f-b8a8-61c9c1bd1d62/4DNFINFTFBN2.pairs.gz
