"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
".mcool file of 4DN dataset 4DNFI2VYSX9M","in situ Hi-C, gut endoderm [4DNFI2VYSX9M - Correspondence: biren@ucsd.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2VYSX9M/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2VYSX9M.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIK3NF6R2","in situ Hi-C, pancreatic endoderm [4DNFIK3NF6R2 - Correspondence: biren@ucsd.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIK3NF6R2/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIK3NF6R2.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIA5HUMWY","in situ Hi-C, RAD21-depleted and reintroduced for 180 min, no replication [4DNFIA5HUMWY - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIA5HUMWY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIA5HUMWY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIUP7YIRP","Capture Hi-C, early G1 [4DNFIUP7YIRP - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIUP7YIRP/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIUP7YIRP.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI71TI1RU","in situ Hi-C, RAD21-depleted and reintroduced for 20 min, no ATP [4DNFI71TI1RU - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI71TI1RU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI71TI1RU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIA39FH27","in situ Hi-C, Heat Shock [4DNFIA39FH27 - Ray J et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIA39FH27/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIA39FH27.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI9LQS315","in situ Hi-C, SARS-Cov2 infected [4DNFI9LQS315 - Zazhytska M et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI9LQS315/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI9LQS315.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPQD9QHW","in situ Hi-C, SARS-Cov2 infected [4DNFIPQD9QHW - Zazhytska M et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPQD9QHW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPQD9QHW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2KWDAL6","in situ Hi-C, CTCF depleted by auxin treatment (0.5 mM, 24.0h) [4DNFI2KWDAL6 - Kubo N et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2KWDAL6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2KWDAL6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1IN52AV","in situ Hi-C, RAD21-depleted and reintroduced for 20 min, no ATP [4DNFI1IN52AV - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1IN52AV/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1IN52AV.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFL7G5TM","in situ Hi-C, strong sox4 activation with dCas9-VP64-p65-Hsf1 [4DNFIFL7G5TM - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFL7G5TM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFL7G5TM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1TBYKV3","in situ Hi-C, Globose basal cells of the olfactory epithelium [4DNFI1TBYKV3 - Monahan K et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1TBYKV3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1TBYKV3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRPDVM9P","in situ Hi-C, RAD21-depleted and reintroduced for 60 min, no transcription [4DNFIRPDVM9P - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRPDVM9P/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRPDVM9P.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFQJ9CDY","Capture Hi-C, mid-G1 [4DNFIFQJ9CDY - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFQJ9CDY/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFQJ9CDY.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI28JH9NI","in situ Hi-C, ICM [4DNFI28JH9NI - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI28JH9NI/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI28JH9NI.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQ6VCXFB","in situ Hi-C, WAPL SCC4 Double knock out [4DNFIQ6VCXFB - Haarhuis JHI et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQ6VCXFB/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQ6VCXFB.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIZ59STGB","in situ Hi-C, female granulosa cells [4DNFIZ59STGB - Lindeman RE et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIZ59STGB/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIZ59STGB.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIXOWKAM6","in situ Hi-C, undifferentiated [4DNFIXOWKAM6 - Correspondence: biren@ucsd.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIXOWKAM6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIXOWKAM6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7875Q16","in situ Hi-C, In vitro for 20 h with alpha-amanitin (100 <U+03BC>g/ml) [4DNFI7875Q16 - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7875Q16/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7875Q16.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMWTC51C","in situ Hi-C, RAD21-depleted, no transcription [4DNFIMWTC51C - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMWTC51C/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMWTC51C.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRAHQIGN","in situ Hi-C, anaphase/telophase [4DNFIRAHQIGN - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRAHQIGN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRAHQIGN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICZEM7R9","in situ Hi-C, 5.3hpf [4DNFICZEM7R9 - Wike CL et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICZEM7R9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICZEM7R9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIX3TBE4Y","in situ Hi-C, Sperm cells [4DNFIX3TBE4Y - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIX3TBE4Y/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIX3TBE4Y.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6RG9TXL","in situ Hi-C, WT [4DNFI6RG9TXL - Yan J et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6RG9TXL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6RG9TXL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI74YHN5W","in situ Hi-C, control cells, selected for G0G1, but not GFP on Oct4-GFP cells [4DNFI74YHN5W - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI74YHN5W/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI74YHN5W.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJU6DXJ4","Capture Hi-C, prometaphase [4DNFIJU6DXJ4 - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJU6DXJ4/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJU6DXJ4.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI244AS29","in situ Hi-C, Control [4DNFI244AS29 - Ray J et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI244AS29/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI244AS29.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIDA2WGV8","in situ Hi-C, control cells, unsorted Oct4-GFP cells [4DNFIDA2WGV8 - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIDA2WGV8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIDA2WGV8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2H23JBK","in situ Hi-C, Cortex [4DNFI2H23JBK - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2H23JBK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2H23JBK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIWZA721W","in situ Hi-C, sox4 activation with dCas9-VP64 [4DNFIWZA721W - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIWZA721W/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIWZA721W.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIX86CKPR","in situ Hi-C, RAD21-depleted and reintroduced for 40 min [4DNFIX86CKPR - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIX86CKPR/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIX86CKPR.mcool","HiCData"
".mcool file of 4DN dataset 4DNFINXSKZ4F","in situ Hi-C, definitive endoderm [4DNFINXSKZ4F - Correspondence: biren@ucsd.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFINXSKZ4F/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFINXSKZ4F.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7S9R4LK","in situ Hi-C, RAD21-depleted and reintroduced for 24 hour [4DNFI7S9R4LK - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7S9R4LK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7S9R4LK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIXYTVEQN","in situ Hi-C, 2.25hpf, dechorionated [4DNFIXYTVEQN - Wike CL et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIXYTVEQN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIXYTVEQN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIDS9WTNL","in situ Hi-C, 4hpf, SGC treated [4DNFIDS9WTNL - Wike CL et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIDS9WTNL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIDS9WTNL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIC453HVL","in situ Hi-C, CTCF depleted by auxin treatment (0.5 mM, 48.0h) [4DNFIC453HVL - Kubo N et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIC453HVL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIC453HVL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI37GAU3L","in situ Hi-C, Mll3-Mll4 DKO [4DNFI37GAU3L - Yan J et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI37GAU3L/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI37GAU3L.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQM3SAO3","in situ Hi-C, mid-G1 [4DNFIQM3SAO3 - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQM3SAO3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQM3SAO3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICH7YL8Y","in situ Hi-C, 4hpf, Flavopiridol treated [4DNFICH7YL8Y - Wike CL et al. (2021)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICH7YL8Y/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICH7YL8Y.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIB3Y8ECJ","in situ Hi-C, late G1 [4DNFIB3Y8ECJ - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIB3Y8ECJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIB3Y8ECJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1JHH8H1","in situ Hi-C, 8-cell embryos [4DNFI1JHH8H1 - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1JHH8H1/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1JHH8H1.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI8WFZESH","in situ Hi-C, RAD21-depleted, no replication [4DNFI8WFZESH - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI8WFZESH/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI8WFZESH.mcool","HiCData"
".mcool file of 4DN dataset 4DNFISOGGBVS","Capture Hi-C, prometaphase [4DNFISOGGBVS - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISOGGBVS/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISOGGBVS.mcool","HiCData"
".mcool file of 4DN dataset 4DNFITHK5DJL","in situ Hi-C, control cells, selected by Oct4-GFP+, but not GOG1 on Oct4-GFP cells [4DNFITHK5DJL - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFITHK5DJL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFITHK5DJL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIRIDQ4N3","in situ Hi-C, control - zfp608 gRNA without dCas9 [4DNFIRIDQ4N3 - Bonev B et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIRIDQ4N3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIRIDQ4N3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICOGP58X","in situ Hi-C, RAD21-depleted and reintroduced for 180 min, no ATP [4DNFICOGP58X - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICOGP58X/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICOGP58X.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1416RGH","in situ Hi-C, RAD21-depleted and reintroduced for 20 min, no replication [4DNFI1416RGH - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1416RGH/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1416RGH.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIY5IVS57","in situ Hi-C, prometaphase [4DNFIY5IVS57 - Zhang H et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIY5IVS57/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIY5IVS57.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIWW8LIF","in situ Hi-C, Late 2-cell embryos [4DNFIIWW8LIF - Du Z et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIWW8LIF/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIWW8LIF.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPNP9H9T","in situ Hi-C, WT [4DNFIPNP9H9T - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPNP9H9T/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPNP9H9T.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPR9ME2V","in situ Hi-C, RAD21-depleted and reintroduced for 60 min, no transcription [4DNFIPR9ME2V - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPR9ME2V/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPR9ME2V.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIUXWCSL9","in situ Hi-C, SARS-Cov2 infected [4DNFIUXWCSL9 - Zazhytska M et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIUXWCSL9/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIUXWCSL9.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICUGFSPL","in situ Hi-C, RAD21-depleted and reintroduced for 20 min, no transcription [4DNFICUGFSPL - Vian L et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICUGFSPL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICUGFSPL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI8RH55DO","in situ Hi-C, ventricular cardiomyocytes [4DNFI8RH55DO - Zhang Y et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI8RH55DO/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI8RH55DO.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7N72M2A","Dilution Hi-C, GM18486 [4DNFI7N72M2A - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7N72M2A/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7N72M2A.mcool","HiCData"
".mcool file of 4DN dataset 4DNFICNFC921","Dilution Hi-C, prometaphase (30m), CAPH2- [4DNFICNFC921 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFICNFC921/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFICNFC921.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIH77QBT5","Dilution Hi-C, T47D [4DNFIH77QBT5 - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIH77QBT5/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIH77QBT5.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIAGGRHEX","DNase Hi-C, endothelial cell - day 14 [4DNFIAGGRHEX - Alavattam KG et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIAGGRHEX/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIAGGRHEX.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIY7QQUPM","Dilution Hi-C, prometaphase [4DNFIY7QQUPM - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIY7QQUPM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIY7QQUPM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI8QIHT84","Dilution Hi-C, SCC1 degron, G2 phase synchronization, no RNAi treatment [4DNFI8QIHT84 - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI8QIHT84/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI8QIHT84.mcool","HiCData"
